1.420000000000000000e+02 3.837056132889115815e+03 1.053505253575643730e+00 6.124917447487874568e-03 -4.206637010641112795e+01
1.430000000000000000e+02 3.868678897881449757e+03 1.052174319404011404e+00 6.217262480763880404e-03 -4.225747228852306137e+01
1.440000000000000000e+02 3.900195221033012785e+03 1.050392600112176167e+00 6.310488303372452541e-03 -4.242852807023402306e+01
1.450000000000000000e+02 3.931606321158223182e+03 1.048153206514657931e+00 6.404600743396445840e-03 -4.257906203141372004e+01
1.460000000000000000e+02 3.962883704701921488e+03 1.045471534114879253e+00 6.499605482153497128e-03 -4.270889595671346228e+01
1.470000000000000000e+02 3.994021164332574699e+03 1.042355549545835203e+00 6.595508034177968541e-03 -4.281748028232438230e+01
1.480000000000000000e+02 4.025005065684617875e+03 1.038805790408732888e+00 6.692313726860331553e-03 -4.290456264568798872e+01
1.490000000000000000e+02 4.055821775852782139e+03 1.034830221809067252e+00 6.790027680033182238e-03 -4.296974218258149847e+01
1.500000000000000000e+02 4.086457663535728898e+03 1.030436807838206903e+00 6.888654786435344929e-03 -4.301261809214073395e+01
1.510000000000000000e+02 4.116891484940656483e+03 1.025633338227329938e+00 6.988199692036696671e-03 -4.303293276449323201e+01
1.520000000000000000e+02 4.147130968012327685e+03 1.020426908646786313e+00 7.088666777710121540e-03 -4.303040689968389643e+01
1.530000000000000000e+02 4.177161371778047396e+03 1.014831868407086723e+00 7.190060140142063606e-03 -4.300475581741726216e+01
1.540000000000000000e+02 4.206982814116240661e+03 1.008862565104424736e+00 7.292383575021692960e-03 -4.295584345911842661e+01
1.550000000000000000e+02 4.236587986829698821e+03 1.002518487738820019e+00 7.395640560397064023e-03 -4.288331096810829024e+01
1.560000000000000000e+02 4.265984440813050242e+03 9.958214082819739632e-01 7.499834240811939327e-03 -4.278702238825671600e+01
1.570000000000000000e+02 4.295150016059745212e+03 9.887708113897969442e-01 7.604967413037857192e-03 -4.266669324406336727e+01
1.580000000000000000e+02 4.324092268563307698e+03 9.813958926666528360e-01 7.711042512617260689e-03 -4.252211338871892821e+01
1.590000000000000000e+02 4.352796471954778099e+03 9.736961316742225314e-01 7.818061601577441788e-03 -4.235307271812145302e+01
1.600000000000000000e+02 4.381255330982026862e+03 9.656932901923502843e-01 7.926026357706989975e-03 -4.215943545186709684e+01
1.610000000000000000e+02 4.409446696525735206e+03 9.574016986259322737e-01 8.034938065086870071e-03 -4.194091728020475784e+01
1.620000000000000000e+02 4.437363279054937266e+03 9.488356841620654292e-01 8.144797605897119430e-03 -4.169745677898809788e+01
1.630000000000000000e+02 4.464997791968351521e+03 9.400244272766592468e-01 8.255605453540830821e-03 -4.142869542257876248e+01
1.640000000000000000e+02 4.492328094922588207e+03 9.309673914378995274e-01 8.367361667669027947e-03 -4.113464613277372450e+01
1.650000000000000000e+02 4.519354335598680336e+03 9.216863213627889406e-01 8.480065890355241096e-03 -4.081502472467457210e+01
1.660000000000000000e+02 4.546061807952502022e+03 9.122029577710758508e-01 8.593717343574766576e-03 -4.046976988858602908e+01
1.670000000000000000e+02 4.572443237253477491e+03 9.025390371893013963e-01 8.708314828706162705e-03 -4.009874605337817144e+01
1.680000000000000000e+02 4.598491351708621551e+03 8.927162917557778243e-01 8.823856726694273914e-03 -3.970204051786123500e+01
1.690000000000000000e+02 4.624198882423313080e+03 8.827564490253246854e-01 8.940341000230021817e-03 -3.927951774712917654e+01
1.700000000000000000e+02 4.649558563348795360e+03 8.726738034245261622e-01 9.057765197115010686e-03 -3.883111650392254433e+01
1.710000000000000000e+02 4.674555702866529828e+03 8.624975011089589527e-01 9.176126454779717084e-03 -3.835677556247342324e+01
1.720000000000000000e+02 4.699197897111384918e+03 8.522492547198258217e-01 9.295421506179051691e-03 -3.785650798934982930e+01
